,drug,disease,label
1930,117.0,359.0,1.0
1931,387.0,100.0,1.0
1932,461.0,313.0,1.0
1933,536.0,183.0,1.0
1934,588.0,364.0,1.0
1935,652.0,362.0,1.0
1936,567.0,196.0,1.0
1937,426.0,351.0,1.0
1938,364.0,196.0,1.0
1939,186.0,392.0,1.0
1940,285.0,183.0,1.0
1941,461.0,117.0,1.0
1942,208.0,73.0,1.0
1943,253.0,358.0,1.0
1944,426.0,12.0,1.0
1945,2.0,244.0,1.0
1946,182.0,359.0,1.0
1947,470.0,265.0,1.0
1948,192.0,183.0,1.0
1949,284.0,143.0,1.0
1950,376.0,41.0,1.0
1951,305.0,405.0,1.0
1952,332.0,362.0,1.0
1953,200.0,68.0,1.0
1954,595.0,359.0,1.0
1955,241.0,25.0,1.0
1956,41.0,145.0,1.0
1957,141.0,124.0,1.0
1958,275.0,222.0,1.0
1959,10.0,89.0,1.0
1960,297.0,354.0,1.0
1961,249.0,194.0,1.0
1962,382.0,252.0,1.0
1963,424.0,163.0,1.0
1964,615.0,124.0,1.0
1965,301.0,36.0,1.0
1966,570.0,405.0,1.0
1967,375.0,347.0,1.0
1968,634.0,347.0,1.0
1969,61.0,19.0,1.0
1970,268.0,127.0,1.0
1971,149.0,328.0,1.0
1972,517.0,27.0,1.0
1973,161.0,1.0,1.0
1974,213.0,54.0,1.0
1975,233.0,183.0,1.0
1976,19.0,366.0,1.0
1977,87.0,24.0,1.0
1978,186.0,128.0,1.0
1979,430.0,356.0,1.0
1980,385.0,164.0,1.0
1981,367.0,376.0,1.0
1982,254.0,390.0,1.0
1983,500.0,365.0,1.0
1984,164.0,182.0,1.0
1985,616.0,183.0,1.0
1986,306.0,101.0,1.0
1987,93.0,59.0,1.0
1988,462.0,189.0,1.0
1989,34.0,37.0,1.0
1990,66.0,8.0,1.0
1991,505.0,208.0,1.0
1992,391.0,297.0,1.0
1993,547.0,314.0,1.0
1994,661.0,358.0,1.0
1995,213.0,280.0,1.0
1996,245.0,118.0,1.0
1997,326.0,210.0,1.0
1998,84.0,358.0,1.0
1999,425.0,149.0,1.0
2000,383.0,322.0,1.0
2001,83.0,3.0,1.0
2002,386.0,205.0,1.0
2003,49.0,7.0,1.0
2004,461.0,388.0,1.0
2005,559.0,364.0,1.0
2006,146.0,334.0,1.0
2007,337.0,87.0,1.0
2008,407.0,177.0,1.0
2009,520.0,297.0,1.0
2010,521.0,371.0,1.0
2011,176.0,151.0,1.0
2012,255.0,311.0,1.0
2013,556.0,224.0,1.0
2014,163.0,216.0,1.0
2015,82.0,99.0,1.0
2016,557.0,382.0,1.0
2017,587.0,109.0,1.0
2018,514.0,124.0,1.0
2019,588.0,134.0,1.0
2020,175.0,55.0,1.0
2021,246.0,212.0,1.0
2022,341.0,208.0,1.0
2023,19.0,391.0,1.0
2024,519.0,133.0,1.0
2025,358.0,163.0,1.0
2026,241.0,151.0,1.0
2027,500.0,181.0,1.0
2028,275.0,16.0,1.0
2029,315.0,390.0,1.0
2030,83.0,24.0,1.0
2031,539.0,69.0,1.0
2032,455.0,10.0,1.0
2033,652.0,359.0,1.0
2034,540.0,358.0,1.0
2035,624.0,330.0,1.0
2036,227.0,280.0,1.0
2037,50.0,380.0,1.0
2038,45.0,351.0,1.0
2039,407.0,405.0,1.0
2040,31.0,160.0,1.0
2041,154.0,78.0,1.0
2042,386.0,286.0,1.0
2043,268.0,371.0,1.0
2044,259.0,222.0,1.0
2045,629.0,76.0,1.0
2046,572.0,219.0,1.0
2047,552.0,163.0,1.0
2048,99.0,228.0,1.0
2049,275.0,298.0,1.0
2050,471.0,73.0,1.0
2051,331.0,212.0,1.0
2052,344.0,138.0,1.0
2053,529.0,318.0,1.0
2054,351.0,387.0,1.0
2055,225.0,183.0,1.0
2056,559.0,259.0,1.0
2057,85.0,43.0,1.0
2058,292.0,124.0,1.0
2059,527.0,43.0,1.0
2060,210.0,67.0,1.0
2061,306.0,239.0,1.0
2062,340.0,362.0,1.0
2063,309.0,325.0,1.0
2064,302.0,99.0,1.0
2065,358.0,313.0,1.0
2066,341.0,280.0,1.0
2067,158.0,157.0,1.0
2068,76.0,405.0,1.0
2069,490.0,357.0,1.0
2070,29.0,325.0,1.0
2071,118.0,347.0,1.0
2072,484.0,271.0,1.0
2073,31.0,133.0,1.0
2074,490.0,9.0,1.0
2075,470.0,331.0,1.0
2076,544.0,16.0,1.0
2077,182.0,358.0,1.0
2078,227.0,19.0,1.0
2079,358.0,34.0,1.0
2080,383.0,358.0,1.0
2081,625.0,358.0,1.0
2082,493.0,103.0,1.0
2083,413.0,387.0,1.0
2084,630.0,297.0,1.0
2085,493.0,392.0,1.0
2086,449.0,197.0,1.0
2087,309.0,174.0,1.0
2088,408.0,7.0,1.0
2089,495.0,81.0,1.0
2090,86.0,99.0,1.0
2091,1.0,319.0,1.0
2092,318.0,351.0,1.0
2093,393.0,68.0,1.0
2094,177.0,24.0,1.0
2095,502.0,310.0,1.0
2096,248.0,99.0,1.0
2097,459.0,44.0,1.0
2098,634.0,371.0,1.0
2099,66.0,28.0,1.0
2100,413.0,184.0,1.0
2101,308.0,289.0,1.0
2102,237.0,376.0,1.0
2103,287.0,45.0,1.0
2104,387.0,355.0,1.0
2105,136.0,117.0,1.0
2106,551.0,364.0,1.0
2107,640.0,124.0,1.0
2108,587.0,359.0,1.0
2109,413.0,385.0,1.0
2110,428.0,322.0,1.0
2111,273.0,341.0,1.0
2112,108.0,396.0,1.0
2113,558.0,24.0,1.0
2114,166.0,312.0,1.0
2115,330.0,76.0,1.0
2116,439.0,280.0,1.0
2117,315.0,364.0,1.0
2118,563.0,405.0,1.0
2119,293.0,347.0,1.0
2120,393.0,334.0,1.0
2121,227.0,237.0,1.0
2122,335.0,347.0,1.0
2123,403.0,245.0,1.0
2124,453.0,280.0,1.0
2125,48.0,182.0,1.0
2126,239.0,362.0,1.0
2127,164.0,316.0,1.0
2128,102.0,396.0,1.0
2129,72.0,370.0,1.0
2130,1.0,58.0,1.0
2131,183.0,174.0,1.0
2132,83.0,130.0,1.0
2133,571.0,99.0,1.0
2134,162.0,43.0,1.0
2135,176.0,272.0,1.0
2136,56.0,127.0,1.0
2137,148.0,312.0,1.0
2138,155.0,146.0,1.0
2139,343.0,362.0,1.0
2140,486.0,408.0,1.0
2141,573.0,69.0,1.0
2142,514.0,145.0,1.0
2143,362.0,316.0,1.0
2144,72.0,344.0,1.0
2145,314.0,128.0,1.0
2146,224.0,307.0,1.0
2147,188.0,99.0,1.0
2148,439.0,97.0,1.0
2149,654.0,358.0,1.0
2150,226.0,133.0,1.0
2151,374.0,6.0,1.0
2152,252.0,12.0,1.0
2153,516.0,79.0,1.0
2154,472.0,400.0,1.0
2155,210.0,149.0,1.0
2156,116.0,18.0,1.0
2157,221.0,245.0,1.0
2158,446.0,359.0,1.0
2159,86.0,76.0,1.0
2160,269.0,124.0,1.0
2161,615.0,223.0,1.0
2162,78.0,188.0,1.0
2163,475.0,41.0,1.0
2164,316.0,125.0,1.0
2165,328.0,358.0,1.0
2166,103.0,89.0,1.0
2167,522.0,27.0,1.0
2168,241.0,106.0,1.0
2169,46.0,118.0,1.0
2170,56.0,99.0,1.0
2171,237.0,392.0,1.0
2172,408.0,89.0,1.0
2173,90.0,239.0,1.0
2174,650.0,362.0,1.0
2175,461.0,397.0,1.0
2176,333.0,376.0,1.0
2177,169.0,210.0,1.0
2178,275.0,362.0,1.0
2179,607.0,124.0,1.0
2180,170.0,307.0,1.0
2181,123.0,168.0,1.0
2182,207.0,144.0,1.0
2183,268.0,156.0,1.0
2184,500.0,149.0,1.0
2185,117.0,371.0,1.0
2186,555.0,208.0,1.0
2187,455.0,312.0,1.0
2188,433.0,347.0,1.0
2189,202.0,116.0,1.0
2190,143.0,182.0,1.0
2191,287.0,228.0,1.0
2192,307.0,182.0,1.0
2193,455.0,370.0,1.0
2194,545.0,99.0,1.0
2195,457.0,181.0,1.0
2196,183.0,99.0,1.0
2197,486.0,344.0,1.0
2198,52.0,322.0,1.0
2199,490.0,369.0,1.0
2200,485.0,28.0,1.0
2201,353.0,306.0,1.0
2202,509.0,199.0,1.0
2203,358.0,385.0,1.0
2204,481.0,190.0,1.0
2205,638.0,170.0,1.0
2206,312.0,305.0,1.0
2207,169.0,209.0,1.0
2208,280.0,83.0,1.0
2209,193.0,125.0,1.0
2210,432.0,0.0,1.0
2211,48.0,129.0,1.0
2212,468.0,85.0,1.0
2213,316.0,49.0,1.0
2214,160.0,318.0,1.0
2215,554.0,89.0,1.0
2216,132.0,89.0,1.0
2217,357.0,401.0,1.0
2218,29.0,373.0,1.0
2219,161.0,390.0,1.0
2220,238.0,228.0,1.0
2221,580.0,149.0,1.0
2222,87.0,168.0,1.0
2223,176.0,19.0,1.0
2224,509.0,353.0,1.0
2225,621.0,73.0,1.0
2226,88.0,68.0,1.0
2227,67.0,362.0,1.0
2228,179.0,124.0,1.0
2229,388.0,376.0,1.0
2230,487.0,80.0,1.0
2231,161.0,364.0,1.0
2232,343.0,359.0,1.0
2233,7.0,179.0,1.0
2234,84.0,347.0,1.0
2235,525.0,124.0,1.0
2236,21.0,210.0,1.0
2237,555.0,239.0,1.0
2238,467.0,166.0,1.0
2239,216.0,101.0,1.0
2240,263.0,128.0,1.0
2241,275.0,239.0,1.0
2242,366.0,99.0,1.0
2243,497.0,322.0,1.0
2244,314.0,376.0,1.0
2245,75.0,99.0,1.0
2246,579.0,188.0,1.0
2247,275.0,371.0,1.0
2248,53.0,43.0,1.0
2249,538.0,280.0,1.0
2250,104.0,99.0,1.0
2251,83.0,2.0,1.0
2252,482.0,318.0,1.0
2253,568.0,1.0,1.0
2254,75.0,365.0,1.0
2255,263.0,376.0,1.0
2256,500.0,392.0,1.0
2257,518.0,85.0,1.0
2258,18.0,30.0,1.0
2259,136.0,334.0,1.0
2260,199.0,350.0,1.0
2261,105.0,364.0,1.0
2262,164.0,351.0,1.0
2263,479.0,401.0,1.0
2264,500.0,1.0,1.0
2265,357.0,94.0,1.0
2266,19.0,174.0,1.0
2267,35.0,297.0,1.0
2268,19.0,357.0,1.0
2269,252.0,99.0,1.0
2270,364.0,405.0,1.0
2271,112.0,99.0,1.0
2272,99.0,9.0,1.0
2273,40.0,117.0,1.0
2274,105.0,312.0,1.0
2275,9.0,268.0,1.0
2276,138.0,312.0,1.0
2277,459.0,107.0,1.0
2278,34.0,140.0,0.0
2279,141.0,219.0,0.0
2280,649.0,116.0,0.0
2281,367.0,403.0,0.0
2282,21.0,324.0,0.0
2283,72.0,207.0,0.0
2284,524.0,302.0,0.0
2285,588.0,99.0,0.0
2286,27.0,294.0,0.0
2287,521.0,334.0,0.0
2288,143.0,255.0,0.0
2289,137.0,296.0,0.0
2290,190.0,265.0,0.0
2291,599.0,93.0,0.0
2292,513.0,74.0,0.0
2293,261.0,217.0,0.0
2294,604.0,224.0,0.0
2295,118.0,195.0,0.0
2296,189.0,272.0,0.0
2297,481.0,339.0,0.0
2298,29.0,214.0,0.0
2299,13.0,262.0,0.0
2300,247.0,363.0,0.0
2301,440.0,394.0,0.0
2302,190.0,107.0,0.0
2303,570.0,378.0,0.0
2304,493.0,201.0,0.0
2305,160.0,205.0,0.0
2306,233.0,207.0,0.0
2307,249.0,399.0,0.0
2308,175.0,356.0,0.0
2309,131.0,295.0,0.0
2310,310.0,225.0,0.0
2311,8.0,159.0,0.0
2312,74.0,158.0,0.0
2313,21.0,174.0,0.0
2314,212.0,356.0,0.0
2315,332.0,229.0,0.0
2316,168.0,45.0,0.0
2317,375.0,226.0,0.0
2318,83.0,200.0,0.0
2319,356.0,336.0,0.0
2320,253.0,229.0,0.0
2321,382.0,79.0,0.0
2322,490.0,205.0,0.0
2323,407.0,380.0,0.0
2324,137.0,280.0,0.0
2325,173.0,355.0,0.0
2326,576.0,394.0,0.0
2327,307.0,217.0,0.0
2328,420.0,16.0,0.0
2329,314.0,192.0,0.0
2330,49.0,147.0,0.0
2331,441.0,24.0,0.0
2332,120.0,240.0,0.0
2333,143.0,366.0,0.0
2334,597.0,254.0,0.0
2335,167.0,273.0,0.0
2336,287.0,118.0,0.0
2337,74.0,109.0,0.0
2338,444.0,278.0,0.0
2339,347.0,258.0,0.0
2340,656.0,91.0,0.0
2341,573.0,193.0,0.0
2342,381.0,125.0,0.0
2343,401.0,65.0,0.0
2344,144.0,91.0,0.0
2345,174.0,329.0,0.0
2346,494.0,57.0,0.0
2347,212.0,173.0,0.0
2348,70.0,226.0,0.0
2349,44.0,93.0,0.0
2350,230.0,224.0,0.0
2351,425.0,111.0,0.0
2352,90.0,103.0,0.0
2353,232.0,224.0,0.0
2354,265.0,89.0,0.0
2355,340.0,302.0,0.0
2356,426.0,14.0,0.0
2357,320.0,302.0,0.0
2358,408.0,180.0,0.0
2359,515.0,133.0,0.0
2360,8.0,144.0,0.0
2361,465.0,84.0,0.0
2362,627.0,238.0,0.0
2363,378.0,408.0,0.0
2364,447.0,33.0,0.0
2365,334.0,167.0,0.0
2366,203.0,205.0,0.0
2367,557.0,339.0,0.0
2368,370.0,208.0,0.0
2369,517.0,401.0,0.0
2370,473.0,46.0,0.0
2371,458.0,121.0,0.0
2372,62.0,309.0,0.0
2373,1.0,139.0,0.0
2374,566.0,301.0,0.0
2375,627.0,175.0,0.0
2376,434.0,318.0,0.0
2377,636.0,133.0,0.0
2378,40.0,192.0,0.0
2379,185.0,31.0,0.0
2380,465.0,79.0,0.0
2381,483.0,287.0,0.0
2382,599.0,350.0,0.0
2383,585.0,78.0,0.0
2384,243.0,187.0,0.0
2385,588.0,92.0,0.0
2386,566.0,337.0,0.0
2387,126.0,36.0,0.0
2388,227.0,152.0,0.0
2389,578.0,223.0,0.0
2390,257.0,305.0,0.0
2391,636.0,6.0,0.0
2392,397.0,338.0,0.0
2393,437.0,104.0,0.0
2394,195.0,385.0,0.0
2395,104.0,169.0,0.0
2396,242.0,308.0,0.0
2397,500.0,129.0,0.0
2398,661.0,197.0,0.0
2399,172.0,250.0,0.0
2400,459.0,408.0,0.0
2401,384.0,192.0,0.0
2402,390.0,212.0,0.0
2403,30.0,181.0,0.0
2404,349.0,367.0,0.0
2405,489.0,181.0,0.0
2406,280.0,265.0,0.0
2407,61.0,217.0,0.0
2408,157.0,299.0,0.0
2409,526.0,186.0,0.0
2410,576.0,334.0,0.0
2411,288.0,131.0,0.0
2412,630.0,52.0,0.0
2413,403.0,184.0,0.0
2414,331.0,376.0,0.0
2415,454.0,147.0,0.0
2416,171.0,114.0,0.0
2417,135.0,273.0,0.0
2418,12.0,145.0,0.0
2419,244.0,323.0,0.0
2420,72.0,93.0,0.0
2421,13.0,309.0,0.0
2422,153.0,185.0,0.0
2423,616.0,25.0,0.0
2424,311.0,221.0,0.0
2425,42.0,251.0,0.0
2426,26.0,281.0,0.0
2427,260.0,160.0,0.0
2428,250.0,97.0,0.0
2429,606.0,344.0,0.0
2430,562.0,109.0,0.0
2431,509.0,290.0,0.0
2432,248.0,249.0,0.0
2433,404.0,214.0,0.0
2434,614.0,194.0,0.0
2435,184.0,96.0,0.0
2436,322.0,319.0,0.0
2437,371.0,399.0,0.0
2438,324.0,178.0,0.0
2439,317.0,200.0,0.0
2440,285.0,91.0,0.0
2441,638.0,10.0,0.0
2442,305.0,80.0,0.0
2443,558.0,349.0,0.0
2444,23.0,268.0,0.0
2445,522.0,385.0,0.0
2446,553.0,63.0,0.0
2447,487.0,192.0,0.0
2448,263.0,334.0,0.0
2449,584.0,233.0,0.0
2450,662.0,64.0,0.0
2451,613.0,287.0,0.0
2452,554.0,243.0,0.0
2453,337.0,235.0,0.0
2454,468.0,95.0,0.0
2455,85.0,377.0,0.0
2456,330.0,170.0,0.0
2457,600.0,214.0,0.0
2458,270.0,227.0,0.0
2459,646.0,377.0,0.0
2460,40.0,47.0,0.0
2461,39.0,215.0,0.0
2462,109.0,21.0,0.0
2463,550.0,389.0,0.0
2464,428.0,293.0,0.0
2465,40.0,289.0,0.0
2466,626.0,111.0,0.0
2467,515.0,256.0,0.0
2468,192.0,9.0,0.0
2469,11.0,393.0,0.0
2470,446.0,38.0,0.0
2471,293.0,121.0,0.0
2472,36.0,310.0,0.0
2473,175.0,219.0,0.0
2474,648.0,374.0,0.0
2475,468.0,235.0,0.0
2476,89.0,27.0,0.0
2477,452.0,391.0,0.0
2478,236.0,292.0,0.0
2479,661.0,319.0,0.0
2480,477.0,162.0,0.0
2481,184.0,188.0,0.0
2482,517.0,408.0,0.0
2483,140.0,32.0,0.0
2484,251.0,178.0,0.0
2485,413.0,87.0,0.0
2486,374.0,239.0,0.0
2487,414.0,118.0,0.0
2488,499.0,275.0,0.0
2489,462.0,26.0,0.0
2490,449.0,151.0,0.0
2491,208.0,199.0,0.0
2492,27.0,257.0,0.0
2493,188.0,124.0,0.0
2494,101.0,65.0,0.0
2495,35.0,405.0,0.0
2496,613.0,310.0,0.0
2497,511.0,147.0,0.0
2498,436.0,217.0,0.0
2499,445.0,77.0,0.0
2500,100.0,189.0,0.0
2501,215.0,192.0,0.0
2502,627.0,84.0,0.0
2503,30.0,73.0,0.0
2504,605.0,211.0,0.0
2505,506.0,70.0,0.0
2506,547.0,215.0,0.0
2507,466.0,43.0,0.0
2508,361.0,229.0,0.0
2509,70.0,403.0,0.0
2510,427.0,188.0,0.0
2511,66.0,209.0,0.0
2512,444.0,247.0,0.0
2513,107.0,121.0,0.0
2514,468.0,47.0,0.0
2515,406.0,378.0,0.0
2516,333.0,157.0,0.0
2517,639.0,294.0,0.0
2518,166.0,40.0,0.0
2519,437.0,395.0,0.0
2520,537.0,333.0,0.0
2521,154.0,246.0,0.0
2522,264.0,331.0,0.0
2523,438.0,370.0,0.0
2524,222.0,386.0,0.0
2525,260.0,239.0,0.0
2526,601.0,395.0,0.0
2527,327.0,86.0,0.0
2528,274.0,407.0,0.0
2529,624.0,96.0,0.0
2530,334.0,369.0,0.0
2531,328.0,96.0,0.0
2532,542.0,142.0,0.0
2533,115.0,305.0,0.0
2534,437.0,293.0,0.0
2535,170.0,178.0,0.0
2536,405.0,212.0,0.0
2537,364.0,356.0,0.0
2538,644.0,19.0,0.0
2539,389.0,223.0,0.0
2540,363.0,272.0,0.0
2541,45.0,212.0,0.0
2542,4.0,164.0,0.0
2543,558.0,290.0,0.0
2544,202.0,110.0,0.0
2545,58.0,370.0,0.0
2546,309.0,121.0,0.0
2547,257.0,151.0,0.0
2548,227.0,158.0,0.0
2549,116.0,149.0,0.0
2550,13.0,248.0,0.0
2551,488.0,300.0,0.0
2552,41.0,298.0,0.0
2553,239.0,43.0,0.0
2554,377.0,363.0,0.0
2555,644.0,365.0,0.0
2556,74.0,236.0,0.0
2557,570.0,120.0,0.0
2558,131.0,118.0,0.0
2559,191.0,252.0,0.0
2560,586.0,198.0,0.0
2561,194.0,72.0,0.0
2562,228.0,77.0,0.0
2563,382.0,381.0,0.0
2564,401.0,334.0,0.0
2565,377.0,287.0,0.0
2566,253.0,338.0,0.0
2567,551.0,233.0,0.0
2568,172.0,351.0,0.0
2569,22.0,234.0,0.0
2570,277.0,155.0,0.0
2571,462.0,402.0,0.0
2572,429.0,181.0,0.0
2573,586.0,316.0,0.0
2574,542.0,303.0,0.0
2575,102.0,50.0,0.0
2576,154.0,144.0,0.0
2577,151.0,35.0,0.0
2578,219.0,396.0,0.0
2579,304.0,275.0,0.0
2580,387.0,153.0,0.0
2581,27.0,299.0,0.0
2582,29.0,367.0,0.0
2583,323.0,140.0,0.0
2584,251.0,281.0,0.0
2585,536.0,222.0,0.0
2586,498.0,175.0,0.0
2587,571.0,231.0,0.0
2588,579.0,402.0,0.0
2589,594.0,326.0,0.0
2590,597.0,79.0,0.0
2591,662.0,83.0,0.0
2592,32.0,219.0,0.0
2593,418.0,333.0,0.0
2594,70.0,93.0,0.0
2595,437.0,13.0,0.0
2596,525.0,366.0,0.0
2597,454.0,296.0,0.0
2598,431.0,55.0,0.0
2599,84.0,42.0,0.0
2600,75.0,64.0,0.0
2601,493.0,39.0,0.0
2602,192.0,363.0,0.0
2603,430.0,156.0,0.0
2604,210.0,119.0,0.0
2605,343.0,351.0,0.0
2606,626.0,317.0,0.0
2607,344.0,387.0,0.0
2608,491.0,318.0,0.0
2609,488.0,304.0,0.0
2610,454.0,265.0,0.0
2611,525.0,118.0,0.0
2612,120.0,343.0,0.0
2613,492.0,7.0,0.0
2614,490.0,303.0,0.0
2615,164.0,324.0,0.0
2616,42.0,190.0,0.0
2617,489.0,5.0,0.0
2618,206.0,140.0,0.0
2619,98.0,97.0,0.0
2620,311.0,134.0,0.0
2621,155.0,133.0,0.0
2622,210.0,49.0,0.0
2623,456.0,357.0,0.0
2624,381.0,105.0,0.0
2625,505.0,83.0,0.0
2626,29.0,140.0,0.0
2627,620.0,67.0,0.0
2628,42.0,176.0,0.0
2629,562.0,38.0,0.0
2630,592.0,360.0,0.0
2631,251.0,322.0,0.0
2632,239.0,327.0,0.0
2633,269.0,80.0,0.0
2634,173.0,279.0,0.0
2635,210.0,284.0,0.0
2636,505.0,234.0,0.0
2637,280.0,336.0,0.0
2638,123.0,222.0,0.0
2639,106.0,302.0,0.0
2640,235.0,241.0,0.0
2641,164.0,174.0,0.0
2642,116.0,262.0,0.0
2643,168.0,105.0,0.0
2644,348.0,37.0,0.0
2645,420.0,209.0,0.0
2646,280.0,122.0,0.0
2647,433.0,377.0,0.0
2648,522.0,115.0,0.0
2649,490.0,132.0,0.0
2650,230.0,21.0,0.0
2651,436.0,251.0,0.0
2652,376.0,317.0,0.0
2653,565.0,365.0,0.0
2654,411.0,224.0,0.0
2655,600.0,110.0,0.0
2656,222.0,400.0,0.0
2657,452.0,274.0,0.0
2658,92.0,190.0,0.0
2659,383.0,28.0,0.0
2660,81.0,156.0,0.0
2661,136.0,163.0,0.0
2662,506.0,379.0,0.0
2663,170.0,297.0,0.0
2664,621.0,246.0,0.0
2665,445.0,189.0,0.0
2666,359.0,100.0,0.0
2667,401.0,21.0,0.0
2668,256.0,63.0,0.0
2669,375.0,276.0,0.0
2670,274.0,262.0,0.0
2671,64.0,11.0,0.0
2672,393.0,218.0,0.0
2673,231.0,102.0,0.0
2674,202.0,363.0,0.0
2675,426.0,338.0,0.0
2676,402.0,305.0,0.0
2677,8.0,143.0,0.0
2678,543.0,404.0,0.0
2679,61.0,377.0,0.0
2680,553.0,130.0,0.0
2681,237.0,204.0,0.0
2682,203.0,124.0,0.0
2683,350.0,243.0,0.0
2684,650.0,249.0,0.0
2685,222.0,18.0,0.0
2686,265.0,343.0,0.0
2687,147.0,177.0,0.0
2688,546.0,352.0,0.0
2689,239.0,225.0,0.0
2690,208.0,175.0,0.0
2691,114.0,24.0,0.0
2692,606.0,187.0,0.0
2693,560.0,289.0,0.0
2694,97.0,399.0,0.0
2695,362.0,242.0,0.0
2696,119.0,193.0,0.0
2697,616.0,34.0,0.0
2698,641.0,333.0,0.0
2699,49.0,254.0,0.0
2700,100.0,11.0,0.0
2701,306.0,43.0,0.0
2702,460.0,32.0,0.0
2703,56.0,165.0,0.0
2704,363.0,392.0,0.0
2705,383.0,176.0,0.0
2706,434.0,46.0,0.0
2707,114.0,267.0,0.0
2708,202.0,245.0,0.0
2709,448.0,379.0,0.0
2710,91.0,170.0,0.0
2711,658.0,123.0,0.0
2712,281.0,75.0,0.0
2713,162.0,320.0,0.0
2714,157.0,203.0,0.0
2715,563.0,111.0,0.0
2716,510.0,71.0,0.0
2717,38.0,129.0,0.0
2718,311.0,346.0,0.0
2719,362.0,158.0,0.0
2720,220.0,146.0,0.0
2721,293.0,291.0,0.0
2722,436.0,300.0,0.0
2723,49.0,78.0,0.0
2724,340.0,350.0,0.0
2725,401.0,26.0,0.0
2726,30.0,280.0,0.0
2727,615.0,374.0,0.0
2728,191.0,311.0,0.0
2729,7.0,193.0,0.0
2730,542.0,328.0,0.0
2731,230.0,356.0,0.0
2732,118.0,219.0,0.0
2733,296.0,263.0,0.0
2734,175.0,390.0,0.0
2735,399.0,181.0,0.0
2736,414.0,381.0,0.0
2737,301.0,318.0,0.0
2738,17.0,55.0,0.0
2739,249.0,322.0,0.0
2740,605.0,7.0,0.0
2741,221.0,84.0,0.0
2742,525.0,4.0,0.0
2743,65.0,302.0,0.0
2744,329.0,199.0,0.0
2745,392.0,48.0,0.0
2746,495.0,143.0,0.0
2747,250.0,184.0,0.0
2748,268.0,39.0,0.0
2749,105.0,181.0,0.0
2750,64.0,219.0,0.0
2751,77.0,6.0,0.0
2752,519.0,184.0,0.0
2753,375.0,311.0,0.0
2754,498.0,211.0,0.0
2755,572.0,30.0,0.0
2756,544.0,4.0,0.0
2757,456.0,183.0,0.0
2758,570.0,184.0,0.0
2759,21.0,301.0,0.0
2760,122.0,16.0,0.0
2761,407.0,273.0,0.0
2762,105.0,179.0,0.0
2763,137.0,359.0,0.0
2764,347.0,296.0,0.0
2765,278.0,296.0,0.0
2766,232.0,261.0,0.0
2767,656.0,117.0,0.0
2768,380.0,333.0,0.0
2769,406.0,105.0,0.0
2770,185.0,134.0,0.0
2771,298.0,301.0,0.0
2772,461.0,196.0,0.0
2773,606.0,33.0,0.0
2774,590.0,140.0,0.0
2775,477.0,226.0,0.0
2776,277.0,0.0,0.0
2777,48.0,110.0,0.0
2778,380.0,53.0,0.0
2779,566.0,262.0,0.0
2780,145.0,336.0,0.0
2781,70.0,80.0,0.0
2782,404.0,265.0,0.0
2783,478.0,374.0,0.0
2784,291.0,30.0,0.0
2785,639.0,386.0,0.0
2786,509.0,235.0,0.0
2787,60.0,59.0,0.0
2788,444.0,69.0,0.0
2789,418.0,184.0,0.0
2790,289.0,188.0,0.0
2791,76.0,365.0,0.0
2792,191.0,399.0,0.0
2793,187.0,37.0,0.0
2794,157.0,272.0,0.0
2795,94.0,46.0,0.0
2796,393.0,111.0,0.0
2797,28.0,140.0,0.0
2798,640.0,97.0,0.0
2799,491.0,154.0,0.0
2800,84.0,282.0,0.0
2801,106.0,137.0,0.0
2802,202.0,58.0,0.0
2803,347.0,28.0,0.0
2804,491.0,149.0,0.0
2805,174.0,225.0,0.0
2806,443.0,244.0,0.0
2807,569.0,238.0,0.0
2808,292.0,267.0,0.0
2809,283.0,12.0,0.0
2810,584.0,18.0,0.0
2811,396.0,391.0,0.0
2812,313.0,254.0,0.0
2813,601.0,39.0,0.0
2814,406.0,365.0,0.0
2815,81.0,131.0,0.0
2816,546.0,267.0,0.0
2817,633.0,278.0,0.0
2818,283.0,269.0,0.0
2819,177.0,73.0,0.0
2820,249.0,375.0,0.0
2821,147.0,303.0,0.0
2822,199.0,404.0,0.0
2823,196.0,332.0,0.0
2824,268.0,397.0,0.0
2825,454.0,116.0,0.0
2826,632.0,355.0,0.0
2827,156.0,55.0,0.0
2828,445.0,131.0,0.0
2829,0.0,253.0,0.0
2830,66.0,285.0,0.0
2831,124.0,168.0,0.0
2832,499.0,100.0,0.0
2833,563.0,194.0,0.0
2834,138.0,162.0,0.0
2835,79.0,261.0,0.0
2836,367.0,110.0,0.0
2837,208.0,266.0,0.0
2838,492.0,231.0,0.0
2839,92.0,244.0,0.0
2840,320.0,271.0,0.0
2841,152.0,138.0,0.0
2842,599.0,52.0,0.0
2843,303.0,283.0,0.0
2844,25.0,125.0,0.0
2845,635.0,34.0,0.0
2846,61.0,60.0,0.0
2847,465.0,334.0,0.0
2848,442.0,1.0,0.0
2849,531.0,364.0,0.0
2850,641.0,238.0,0.0
2851,226.0,50.0,0.0
2852,354.0,269.0,0.0
2853,461.0,87.0,0.0
2854,306.0,84.0,0.0
2855,419.0,328.0,0.0
2856,436.0,190.0,0.0
2857,419.0,258.0,0.0
2858,423.0,109.0,0.0
2859,501.0,182.0,0.0
2860,27.0,2.0,0.0
2861,226.0,193.0,0.0
